#Selection name: Selection 2
#Area (µm^2): 6937406.86
Cell ID,Cluster,Transcripts,Area (µm^2)
mmebkilp-1,Cluster 22,0,7.62
mmeaogdo-1,Cluster 5,0,9.92
mmebfhmb-1,Cluster 2,0,8.68
mmdhaopl-1,Cluster 21,0,5.74
mmdffcea-1,Cluster 5,0,16.91
mmdpcigd-1,Cluster 7,0,35.78
mmdfhmcj-1,Unassigned,0,10.72
mmdfdebk-1,Cluster 4,0,21.35
mmdffdje-1,Cluster 4,0,27.46
mmdgjkcn-1,Cluster 11,0,18.84
mmdnlkbj-1,Cluster 7,0,70.07
mmdfjjnk-1,Cluster 5,0,16.08
mmdfhohm-1,Cluster 29,0,15.49
mmdgafja-1,Cluster 14,0,40.31
mmdgapkk-1,Cluster 28,0,13.11
mmdgjmom-1,Cluster 2,0,52.57
mmbmmhjo-1,Cluster 4,0,30.87
mmedcjpc-1,Cluster 12,0,32.37
mmedgend-1,Cluster 2,0,61.82
mmbmpclh-1,Cluster 2,0,45.43
mmecpigf-1,Cluster 7,0,46.99
mmeckhin-1,Cluster 4,0,20.62
mmecflhk-1,Cluster 7,0,19.24
mmecekii-1,Cluster 12,0,10.19
mmedccpp-1,Cluster 7,0,24.27
mmecfojd-1,Cluster 4,0,8.14
mmecjlbe-1,Cluster 5,0,8.13
mmhgjmkh-1,Cluster 2,0,19.72
mmgiennl-1,Cluster 4,0,13.30
mmghomaf-1,Cluster 2,0,15.34
mmibajgn-1,Cluster 1,0,28.26
mmgifclg-1,Cluster 12,0,6.21
mmiahohi-1,Cluster 4,0,20.40
mmeafnmn-1,Cluster 7,0,21.22
mmeabmno-1,Cluster 4,0,7.06
mmdkcmhc-1,Cluster 2,0,14.84
mmdkdmmn-1,Cluster 7,0,35.35
mmdjncib-1,Cluster 7,0,12.21
mmeaclnd-1,Cluster 11,0,46.92
mmdppgkd-1,Cluster 2,0,26.14
mmdjonje-1,Cluster 2,0,13.46
mmiikddm-1,Cluster 2,0,16.14
mmiilbpc-1,Cluster 2,0,32.48
mmhilpko-1,Cluster 10,0,14.90
mmhiicbm-1,Cluster 9,0,31.06
mmhilkoj-1,Cluster 1,0,31.92
mmhhbklj-1,Cluster 12,0,5.84
mmhimkhc-1,Cluster 2,0,22.44
mmhhofkg-1,Cluster 8,0,16.95
mmhgjbfl-1,Cluster 2,0,30.64
mmhgcekg-1,Cluster 2,0,53.16
mmgibfag-1,Cluster 4,0,15.63
mmgfndkg-1,Cluster 2,0,52.81
mmggkgio-1,Cluster 2,0,50.79
mmggofme-1,Cluster 7,0,59.04
mmggffpa-1,Cluster 1,0,29.70
mmghijko-1,Cluster 4,0,15.05
mmgigpmb-1,Cluster 7,0,17.35
mmggpiap-1,Cluster 5,0,10.93
mmghcagc-1,Cluster 8,0,12.71
mmgiihmj-1,Cluster 4,0,8.80
mmghlcbo-1,Cluster 12,0,19.34
mmgimfhl-1,Cluster 4,0,8.56
mmedlnmp-1,Cluster 12,0,38.92
mmbmcjkh-1,Cluster 2,0,35.20
mmifohfi-1,Cluster 7,0,28.32
mmggndlo-1,Cluster 7,0,21.34
mmgfhkbl-1,Cluster 21,0,16.37
mmgfoang-1,Cluster 7,0,40.47
mmgggicb-1,Cluster 7,0,9.44
mmgghecj-1,Cluster 7,0,36.39
mmgffncc-1,Cluster 5,0,8.90
mmgfbjhc-1,Cluster 5,0,35.93
mmgfcbpo-1,Cluster 7,0,44.01
mmgfjjjl-1,Cluster 17,0,8.76
mmgfcgek-1,Cluster 8,0,6.16
mmbkcgph-1,Cluster 7,0,18.49
mmmgegoa-1,Cluster 5,0,30.19
mmmajndk-1,Cluster 2,0,22.67
mmdbndai-1,Cluster 5,0,5.12
mmddbblh-1,Cluster 7,0,13.25
mmcpjnbi-1,Cluster 7,0,14.94
mmdcdflh-1,Cluster 5,0,5.70
mmcccbdo-1,Cluster 7,0,49.39
mmcijflf-1,Cluster 7,0,37.37
mmcdkjcc-1,Cluster 10,0,16.69
mmcjhnac-1,Cluster 7,0,15.71
mmcbladl-1,Cluster 7,0,72.47
mmceangk-1,Cluster 27,0,7.38
mmccdhco-1,Cluster 7,0,38.27
mmccjegh-1,Cluster 7,0,40.91
mmccgahh-1,Cluster 7,0,22.00
mmcjkbin-1,Cluster 7,0,38.12
mmcpgpma-1,Cluster 7,0,38.64
mmcpkflk-1,Cluster 24,0,18.81
mmddggab-1,Cluster 15,0,23.67
mmcpkcja-1,Cluster 15,0,10.82
mmcpgama-1,Cluster 7,0,33.41
mmdaaejp-1,Cluster 2,0,55.49
mmdcodjj-1,Cluster 7,0,17.79
mmcpigbp-1,Cluster 8,0,5.45
mmcpepbk-1,Cluster 7,0,43.82
mmdcngkn-1,Unassigned,0,10.42
mmdccjak-1,Cluster 7,0,15.02
mmdcijnk-1,Cluster 17,0,7.38
mmmafjok-1,Cluster 2,0,20.08
mmlphaml-1,Cluster 2,0,54.29
mmkdllde-1,Cluster 2,0,13.90
mmkdibaj-1,Cluster 12,0,55.53
mmlplenp-1,Cluster 2,0,9.85
mmkebpko-1,Cluster 4,0,17.39
mmkeednk-1,Cluster 6,0,12.41
mmkecjed-1,Cluster 11,0,23.04
mmkdpdbc-1,Cluster 1,0,11.22
mmcbggfk-1,Cluster 6,0,14.35
mmkdjblo-1,Cluster 17,0,4.47
mmcbldlp-1,Cluster 7,0,21.89
mmccalfi-1,Cluster 7,0,24.02
mmcmgfla-1,Unassigned,0,9.89
mmckdblm-1,Cluster 2,0,53.27
mmlpeoef-1,Cluster 5,0,44.08
mmmaillo-1,Cluster 16,0,5.52
mmckgklg-1,Cluster 5,0,28.05
mmcmdcmi-1,Cluster 5,0,17.92
mmcmeaid-1,Cluster 7,0,26.49
mmcmdhoh-1,Cluster 6,0,16.69
mmdbkkah-1,Cluster 7,0,40.03
mmdbjafl-1,Cluster 2,0,41.22
mmdbnfgg-1,Cluster 9,0,26.41
mmckbkdb-1,Cluster 29,0,10.11
mmclbaeb-1,Cluster 12,0,10.77
mmcnillp-1,Cluster 7,0,9.42
mmclphli-1,Cluster 15,0,35.33
mmcncknk-1,Cluster 2,0,25.80
mmdeglcp-1,Cluster 2,0,26.31
mmddlife-1,Cluster 8,0,24.02
mmdebibk-1,Cluster 21,0,14.70
mmcnfkhc-1,Cluster 6,0,9.15
mmdbagfl-1,Cluster 9,0,11.81
mmdeddkf-1,Cluster 8,0,11.08
mmddcoem-1,Cluster 8,0,12.79
mmddbcik-1,Cluster 12,0,33.06
mmddimpd-1,Cluster 4,0,27.98
mmdfahci-1,Cluster 10,0,23.14
mmdemkjm-1,Cluster 2,0,37.51
mmbkaggo-1,Cluster 2,0,40.28
mmbljnbk-1,Cluster 7,0,42.65
mmcnahil-1,Cluster 4,0,23.36
mmclflda-1,Cluster 2,0,12.65
mmclkjfi-1,Cluster 12,0,27.00
mmblchma-1,Cluster 2,0,18.81
mmckkhgb-1,Cluster 9,0,15.64
mmclfpmd-1,Cluster 8,0,13.69
mmblccff-1,Cluster 19,0,16.06
mmcnbfom-1,Cluster 2,0,34.61
mmmbkcdi-1,Cluster 2,0,31.04
mmlkpjmh-1,Cluster 7,0,35.97
mmmbonbf-1,Cluster 7,0,72.19
mmmbioia-1,Cluster 7,0,55.24
mmlpcfga-1,Cluster 7,0,16.51
mmcnoflo-1,Cluster 7,0,6.52
mmckampo-1,Cluster 7,0,29.08
mmmajghl-1,Cluster 2,0,38.08
mmmcaiap-1,Cluster 7,0,15.32
mmcnblbj-1,Cluster 7,0,20.65
mmlpdaal-1,Cluster 33,0,13.09
mmmankoi-1,Cluster 7,0,48.45
mmbkjnli-1,Cluster 5,0,19.23
mmbkbebi-1,Cluster 7,0,27.54
mmbkdhcp-1,Cluster 5,0,36.23
mmcmgibg-1,Cluster 7,0,37.28
mmbkdkcm-1,Cluster 7,0,16.62
mmlkhmin-1,Cluster 7,0,45.41
mmbkiflm-1,Cluster 5,0,41.54
mmmaopdh-1,Cluster 7,0,18.22
mmmbgane-1,Cluster 7,0,59.40
mmljndjg-1,Cluster 13,0,23.63
mmmbhkhp-1,Cluster 7,0,57.73
mmlndbge-1,Cluster 30,0,6.74
mmkcbhjc-1,Cluster 7,0,46.50
mmlobbem-1,Cluster 21,0,5.05
mmkeoaig-1,Cluster 5,0,8.91
mmkfgmbf-1,Cluster 5,0,18.08
mmkgcnal-1,Cluster 7,0,24.63
mmkeolac-1,Cluster 7,0,29.26
mmkfamei-1,Cluster 5,0,18.27
mmkfnppb-1,Cluster 2,0,46.16
mmkcgloj-1,Cluster 5,0,29.90
mmkfjlon-1,Cluster 2,0,13.80
mmkfaegg-1,Cluster 7,0,18.86
mmkfhehe-1,Cluster 7,0,14.45
mmkfccnh-1,Cluster 2,0,27.50
mmkffgbf-1,Cluster 13,0,26.70
mmlnojlm-1,Cluster 5,0,19.46
mmlpbkcn-1,Cluster 7,0,44.64
mmloanam-1,Cluster 7,0,50.79
mmlodece-1,Cluster 5,0,34.00
mmlneogg-1,Cluster 7,0,23.04
mmlpbikf-1,Cluster 7,0,15.06
mmlojdmm-1,Cluster 7,0,49.88
mmlopppg-1,Cluster 11,0,30.56
mmlocmnk-1,Cluster 7,0,45.05
mmlobpkm-1,Cluster 7,0,4.02
mmmabppj-1,Cluster 7,0,26.57
mmjfmkod-1,Cluster 7,0,71.32
mmjemhmo-1,Cluster 8,0,15.19
mmjgcpcc-1,Cluster 7,0,56.13
mmjfmdhp-1,Cluster 2,0,49.64
mmjekmhi-1,Cluster 2,0,9.86
mmjdogbm-1,Cluster 5,0,10.19
mmkcbblb-1,Cluster 6,0,5.40
mmkbhofj-1,Cluster 2,0,12.26
mmkbkjkl-1,Cluster 13,0,10.25
mmkcbljf-1,Cluster 7,0,31.50
mmkcdjba-1,Cluster 7,0,29.78
mmjoedih-1,Cluster 4,0,16.64
mmkcnbcp-1,Cluster 7,0,36.47
mmjfekkg-1,Cluster 5,0,46.48
mmjffjag-1,Cluster 7,0,3.88
mmjcjkgd-1,Cluster 13,0,5.21
mmjfdeon-1,Cluster 12,0,8.91
mmjfefif-1,Cluster 4,0,16.77
mmjglblf-1,Cluster 7,0,48.78
mmjfahea-1,Unassigned,0,11.30
mmjddnoj-1,Cluster 8,0,11.12
mmjfancc-1,Cluster 2,0,52.22
mmjfnlfk-1,Cluster 7,0,24.09
mmjgacpg-1,Cluster 7,0,56.90
mmlndddo-1,Cluster 5,0,12.75
mmljgnhf-1,Cluster 7,0,16.78
mmlnceii-1,Cluster 1,0,24.52
mmljbgfe-1,Cluster 7,0,12.23
mmljnain-1,Cluster 7,0,62.60
mmlmpdnm-1,Cluster 5,0,28.57
mmlljljk-1,Cluster 7,0,9.65
mmlkoeno-1,Cluster 6,0,12.89
mmlmjhlg-1,Cluster 2,0,34.78
mmllkbgi-1,Cluster 2,0,22.16
mmllmgll-1,Cluster 7,0,50.67
mmlmimje-1,Cluster 7,0,50.33
mmlnblbf-1,Cluster 7,0,50.31
mmlljfae-1,Cluster 7,0,55.17
mmmgfhnp-1,Cluster 12,0,18.06
mmmgihhf-1,Cluster 2,0,45.20
mmmgeplc-1,Cluster 12,0,8.62
mmmgllmm-1,Cluster 1,0,25.78
mmmgajdn-1,Cluster 9,0,13.02
mmmcgddi-1,Cluster 7,0,32.03
mmmghhdf-1,Cluster 2,0,30.49
mmlkoeeb-1,Cluster 5,0,31.96
mmlncpij-1,Cluster 9,0,24.42
mmljfmhf-1,Cluster 5,0,5.53
mmljbejp-1,Cluster 7,0,42.53
mmjgofck-1,Cluster 4,0,34.73
mmjijdhp-1,Cluster 4,0,21.90
mmjhdpjj-1,Unassigned,0,5.80
mmjheinf-1,Cluster 17,0,6.76
mmlmmcdb-1,Cluster 16,0,24.34
mmjhhijj-1,Cluster 14,0,57.52
mmjfggio-1,Cluster 7,0,24.82
mmjdgbjb-1,Cluster 12,0,17.08
mmjhaidd-1,Cluster 12,0,35.28
mmlohoaj-1,Cluster 6,0,13.42
mmlodmnd-1,Unassigned,0,3.74
mmlmnknl-1,Cluster 7,0,36.98
mmjdfmnd-1,Cluster 22,0,8.93
mmjilkhn-1,Cluster 15,0,13.44
mmmchikf-1,Cluster 2,0,24.12
mmmccpek-1,Cluster 26,0,7.64
mmmcekfo-1,Cluster 4,0,18.40
mmjjbaea-1,Cluster 4,0,24.98
mmjigbbj-1,Cluster 15,0,32.82
mmofpkda-1,Cluster 14,0,24.24
mmjjbbmh-1,Unassigned,0,5.72
mmlmnpcc-1,Cluster 7,0,46.24
mmjhncce-1,Cluster 10,0,34.71
mmjhodgp-1,Cluster 7,0,12.65
mmmmnkfa-1,Cluster 2,0,5.40
mmnbpnfc-1,Cluster 7,0,51.69
mmbonlfj-1,Cluster 2,0,35.54
mmbpcfdm-1,Cluster 12,0,31.21
mmbnclkn-1,Cluster 5,0,10.55
mmbnmckj-1,Cluster 2,0,11.42
mmbogghp-1,Cluster 7,0,50.80
mmboenah-1,Cluster 2,0,27.71
mmbnfjfj-1,Cluster 7,0,45.76
mmbokpgh-1,Cluster 5,0,27.53
mmboocoj-1,Cluster 7,0,31.75
mmbohcik-1,Cluster 7,0,30.47
mmbkmkbo-1,Cluster 7,0,75.60
mmblaela-1,Cluster 8,0,55.94
mmdejclg-1,Cluster 32,0,4.30
mmblboie-1,Cluster 2,0,42.80
mmgdjpom-1,Cluster 7,0,46.15
mmgebomi-1,Cluster 7,0,53.52
mmgeofab-1,Cluster 7,0,35.63
mmgebpgi-1,Cluster 7,0,59.57
mmgecnac-1,Cluster 7,0,29.29
mmgeponf-1,Cluster 2,0,47.49
mmgekpnb-1,Cluster 5,0,31.13
mmghljmc-1,Cluster 2,0,41.42
mmbpcfhf-1,Cluster 7,0,41.80
mmbmcgfb-1,Cluster 6,0,17.88
mmboipbl-1,Cluster 7,0,15.51
mmbmbjog-1,Cluster 5,0,38.64
mmbpdcln-1,Cluster 7,0,66.29
mmcbccpf-1,Cluster 7,0,50.90
mmbpdafk-1,Cluster 7,0,57.98
mmblijan-1,Cluster 5,0,59.69
mmblndfh-1,Cluster 7,0,21.88
mmbljdme-1,Cluster 1,0,34.77
mmbldlib-1,Cluster 2,0,28.57
mmbllkik-1,Cluster 7,0,11.21
mmblelha-1,Cluster 7,0,40.29
mmblbkln-1,Cluster 2,0,14.99
mmblhlhi-1,Cluster 7,0,46.06
mmblehcp-1,Cluster 8,0,33.40
mmndhchl-1,Cluster 7,0,66.73
mmncikdn-1,Cluster 7,0,21.20
mmncdcnn-1,Cluster 5,0,70.81
mmnboiom-1,Cluster 7,0,53.13
mmncejlk-1,Cluster 7,0,49.45
mmncmokc-1,Cluster 7,0,44.55
mmncjhkh-1,Cluster 7,0,33.56
mmndcbff-1,Cluster 8,0,15.89
mmnddhoo-1,Cluster 7,0,18.53
mmndakoj-1,Cluster 7,0,43.82
mmbpgcfo-1,Cluster 2,0,16.18
mmginhgj-1,Cluster 7,0,33.07
mmgkbpnj-1,Cluster 2,0,5.71
mmgkkhie-1,Cluster 7,0,6.43
mmgkmjph-1,Cluster 9,0,21.49
mmgjnknl-1,Cluster 5,0,9.99
mmgdlccp-1,Cluster 7,0,34.15
mmglaifa-1,Cluster 7,0,33.74
mmgkjikb-1,Cluster 7,0,70.47
mmglblhl-1,Cluster 5,0,31.91
mmgemmef-1,Cluster 7,0,49.18
mmgeomgk-1,Cluster 7,0,43.25
mmgdkgno-1,Cluster 7,0,55.27
mmgeaghj-1,Cluster 3,0,5.53
mmgkpmda-1,Cluster 7,0,36.11
mmgjkfin-1,Cluster 7,0,99.08
mmifkoih-1,Cluster 7,0,53.53
mmgjaddl-1,Cluster 3,0,8.84
mmgkiccb-1,Cluster 8,0,6.98
mmgkjecc-1,Cluster 6,0,7.92
mmiekmbe-1,Cluster 2,0,63.67
mmighhef-1,Cluster 7,0,84.24
mmgjjglf-1,Cluster 7,0,44.32
mmgjimhj-1,Cluster 5,0,29.17
mmgkagda-1,Cluster 1,0,31.95
mmgkcglk-1,Cluster 12,0,16.06
mmnamgdi-1,Cluster 7,0,32.41
mmnaadcj-1,Cluster 7,0,31.37
mmnbbcip-1,Cluster 2,0,7.71
mmmpdkbl-1,Cluster 2,0,16.32
mmmmlaai-1,Cluster 12,0,13.81
mmnbhkib-1,Cluster 7,0,6.52
mmnacpjh-1,Cluster 6,0,10.02
mmnabikb-1,Cluster 16,0,6.54
mmnbkjaa-1,Cluster 30,0,12.96
mmnbllmi-1,Cluster 1,0,7.79
mmndingo-1,Cluster 7,0,14.37
mmndmaim-1,Cluster 7,0,46.43
mmgdiifg-1,Cluster 7,0,52.23
mmmogjcp-1,Cluster 7,0,19.63
mmmopmka-1,Cluster 7,0,44.48
mmmomamf-1,Cluster 7,0,22.61
mmmodolo-1,Cluster 7,0,17.29
mmmoeaki-1,Cluster 7,0,26.16
mmmpdobh-1,Cluster 7,0,59.89
mmmplpnl-1,Cluster 21,0,5.34
mmmnpnek-1,Cluster 7,0,19.84
mmmpfioa-1,Cluster 7,0,16.97
mmmpbobl-1,Cluster 7,0,59.03
mmnafnka-1,Cluster 5,0,21.82
mmcacpkh-1,Cluster 14,0,12.43
mmmemckk-1,Cluster 11,0,22.66
mmcbccmn-1,Cluster 7,0,10.95
mmmfecgh-1,Cluster 13,0,36.23
mmcbfojo-1,Cluster 7,0,41.41
mmbjkngd-1,Cluster 4,0,7.86
mmbkckfg-1,Cluster 7,0,12.75
mmmehlgj-1,Cluster 7,0,50.72
mmbjhiep-1,Cluster 7,0,40.67
mmbjifpf-1,Unassigned,0,4.32
mmmfbgpp-1,Cluster 5,0,21.61
mmmfkbhh-1,Cluster 5,0,61.06
mmbjpcmk-1,Cluster 7,0,10.32
mmcbfnmb-1,Cluster 9,0,27.09
mmbjpaec-1,Cluster 5,0,40.21
mmcacpjp-1,Cluster 1,0,33.56
mmcaddhh-1,Cluster 7,0,28.08
mmbpmigb-1,Cluster 7,0,56.12
mmcapgcm-1,Cluster 7,0,28.69
mmcamghn-1,Cluster 7,0,25.52
mmcadkpe-1,Cluster 5,0,14.99
mmcbamle-1,Cluster 7,0,31.79
mmmdpcep-1,Cluster 2,0,42.58
mmcaclfg-1,Cluster 32,0,12.09
mmmeejlm-1,Cluster 2,0,26.56
mmmeebfj-1,Cluster 6,0,11.03
mmjifkgh-1,Cluster 11,0,10.16
mmoeljbn-1,Cluster 10,0,18.93
mmmdjnpi-1,Cluster 4,0,4.49
mmmdonkg-1,Cluster 9,0,10.58
mmoemdbl-1,Cluster 2,0,25.40
mmmdeodj-1,Cluster 2,0,9.97
mmmdlmde-1,Cluster 2,0,31.91
mmmceglo-1,Cluster 25,0,12.27
mmogaaak-1,Unassigned,0,5.26
mmmfjibh-1,Cluster 7,0,37.73
mmmcejhf-1,Cluster 14,0,19.89
mmmfkhph-1,Cluster 9,0,40.74
mmmfpgml-1,Cluster 27,0,28.06
mmmfikej-1,Cluster 2,0,7.76
mmmfeelj-1,Cluster 7,0,35.87
mmjigbbi-1,Cluster 22,0,16.92
mmmdfchj-1,Cluster 17,0,6.13
mmmdeggl-1,Cluster 10,0,17.09
mmjidiph-1,Cluster 4,0,16.17
mmjidmid-1,Cluster 4,0,31.62
mmjiapmc-1,Cluster 2,0,18.68
mmmffjec-1,Cluster 7,0,34.28
mmmfemhc-1,Cluster 5,0,22.71
mmmcpmmj-1,Cluster 4,0,16.36
mmmiofcm-1,Cluster 9,0,6.20
mmmmnhjg-1,Cluster 7,0,17.46
mmmienem-1,Cluster 2,0,43.13
mmmliipa-1,Cluster 7,0,63.93
mmmmopee-1,Cluster 7,0,48.62
mmmidkgn-1,Cluster 9,0,39.10
mmmnggko-1,Cluster 7,0,22.21
mmmndcdh-1,Unassigned,0,4.69
mmmikjop-1,Cluster 13,0,34.33
mmmihham-1,Unassigned,0,14.01
mmmljinf-1,Cluster 5,0,64.10
mmmnjljd-1,Cluster 7,0,45.59
mmmieijk-1,Cluster 16,0,9.61
mmcafgai-1,Cluster 7,0,48.41
mmmidbpg-1,Cluster 7,0,40.70
mmnidjap-1,Cluster 4,0,14.92
mmmmhfmo-1,Cluster 7,0,52.79
mmmhoogo-1,Cluster 2,0,29.87
mmmmmgag-1,Cluster 7,0,54.86
mmmnlfcn-1,Cluster 7,0,69.14
mmmnpdmf-1,Cluster 2,0,21.12
mmmlkokh-1,Cluster 12,0,28.96
mmmidfcb-1,Cluster 5,0,42.95
mmmnihbl-1,Cluster 8,0,39.55
mmmnpman-1,Cluster 5,0,6.49
mmmlblaj-1,Cluster 7,0,24.84
mmmlgicf-1,Cluster 2,0,37.84
mmmkfifi-1,Cluster 12,0,36.45
mmmjhgac-1,Unassigned,0,4.31
mmmjjefg-1,Cluster 2,0,38.51
mmmkdhbp-1,Cluster 2,0,7.22
mmmkccfb-1,Cluster 17,0,8.72
mmmhbblg-1,Cluster 2,0,37.78
mmmjhekh-1,Cluster 11,0,9.03
mmofecdn-1,Cluster 4,0,28.95
mmoeolln-1,Cluster 5,0,48.25
mmmikefa-1,Cluster 12,0,39.60
mmmckkjp-1,Unassigned,0,6.26
mmmkjeac-1,Cluster 7,0,49.83
mmmibdoa-1,Cluster 2,0,14.66
mmmhkjgc-1,Cluster 2,0,13.75
mmmkfkdc-1,Cluster 8,0,39.65
mmmkkadi-1,Cluster 10,0,42.77
mmmiokcm-1,Cluster 7,0,14.91
mmmkpjbj-1,Cluster 10,0,33.97
mmmlgaek-1,Cluster 7,0,25.53
mmmkghcd-1,Cluster 4,0,33.82
mmmlefcb-1,Cluster 7,0,14.07
mmmlaall-1,Cluster 7,0,46.92
mngabjej-1,Cluster 7,0,54.18
mnhaeefo-1,Cluster 10,0,27.51
mmgljedg-1,Cluster 2,0,28.49
mmgnbbhm-1,Cluster 2,0,13.00
mmgmkhkg-1,Cluster 9,0,18.86
mmgokkle-1,Unassigned,0,5.33
mngkocao-1,Cluster 4,0,20.03
mngknibm-1,Cluster 4,0,22.13
mmgpkenf-1,Cluster 15,0,35.04
mmhaedhm-1,Cluster 2,0,37.25
mmhbbomh-1,Cluster 20,0,6.25
mmgpapfc-1,Cluster 9,0,24.43
mmhaccjn-1,Cluster 33,0,5.33
mmhajmgf-1,Cluster 8,0,9.04
mmhaphoo-1,Unassigned,0,4.69
mmhadaff-1,Cluster 8,0,16.42
mmhaphmk-1,Cluster 12,0,4.43
mmgpeaof-1,Cluster 1,0,33.74
mmgmdfan-1,Cluster 23,0,31.49
mmglnhld-1,Cluster 7,0,45.96
mmgogidj-1,Unassigned,0,7.66
mnglegcj-1,Cluster 3,0,24.00
mmgllncp-1,Cluster 8,0,37.91
mngklnlc-1,Cluster 2,0,10.88
mmglneol-1,Cluster 1,0,12.25
mnglebdj-1,Cluster 2,0,7.20
mmgpegal-1,Cluster 14,0,5.32
mngkpljh-1,Cluster 1,0,8.29
mmgpclil-1,Cluster 12,0,15.20
mmgpadec-1,Cluster 15,0,23.15
mmhgbhkj-1,Cluster 2,0,33.98
mmhejjph-1,Cluster 5,0,34.98
mmgopako-1,Cluster 2,0,14.21
mmgoonob-1,Cluster 14,0,18.30
mmgoebno-1,Cluster 12,0,12.78
mmhfpbla-1,Cluster 2,0,46.84
mmhflekc-1,Cluster 2,0,36.33
mmhfdjkh-1,Cluster 2,0,20.14
mmhfbhlo-1,Cluster 6,0,24.29
mmhejlcn-1,Cluster 5,0,47.75
mmiijjdf-1,Cluster 2,0,57.62
mmhelohl-1,Cluster 2,0,28.09
mmhenejd-1,Cluster 23,0,6.59
mmgmemdj-1,Cluster 7,0,21.80
mmgnmmmj-1,Cluster 4,0,19.43
mmgnocak-1,Cluster 7,0,23.56
mmglkejc-1,Cluster 8,0,8.46
mmgoaene-1,Cluster 7,0,30.33
mmgnfoea-1,Cluster 2,0,37.80
mmgobema-1,Cluster 2,0,49.13
mmgmedna-1,Cluster 5,0,13.75
mmgnnpjd-1,Cluster 2,0,20.90
mmgneldp-1,Cluster 2,0,13.52
mmgnmkff-1,Cluster 2,0,6.00
mmhbfhjm-1,Cluster 5,0,20.26
mnhcifbk-1,Cluster 12,0,26.55
mmhckobo-1,Cluster 5,0,4.20
mmhbbonc-1,Cluster 7,0,30.19
mnghdclc-1,Unassigned,0,6.31
mmhcbabh-1,Cluster 2,0,28.55
mmhdfpkj-1,Cluster 5,0,11.74
mmhcdpkn-1,Cluster 6,0,11.14
mmhdbede-1,Cluster 5,0,15.74
mmhbfafd-1,Cluster 2,0,22.68
mmhbobib-1,Cluster 4,0,38.55
mmhcacpc-1,Unassigned,0,4.42
mmgmkken-1,Cluster 7,0,6.19
mnghneio-1,Cluster 14,0,5.97
mnhfgihf-1,Unassigned,0,5.90
mnhchehi-1,Cluster 2,0,36.75
mnhdahng-1,Cluster 7,0,29.05
mnhdafil-1,Cluster 2,0,10.16
mnhcpnni-1,Cluster 2,0,13.37
mnhdccpe-1,Cluster 5,0,46.61
mnhefgna-1,Cluster 7,0,35.51
mnhcekng-1,Cluster 1,0,29.93
mnghmflo-1,Cluster 2,0,4.98
mnhcfkdj-1,Cluster 7,0,27.58
mnhcejpj-1,Cluster 4,0,18.00
mnhdieja-1,Cluster 7,0,14.17
mnhdkjmd-1,Cluster 8,0,10.31
mnheegmn-1,Cluster 2,0,29.98
mnhemmcc-1,Cluster 5,0,56.57
mmhdlimi-1,Cluster 7,0,18.03
mnhdncmd-1,Cluster 7,0,54.74
mmhbilji-1,Cluster 16,0,8.07
mmhdnilp-1,Cluster 12,0,18.34
mnhemohj-1,Cluster 1,0,24.58
mnhemlnh-1,Cluster 2,0,15.75
mmheaofe-1,Cluster 7,0,28.25
mmgljfia-1,Cluster 5,0,17.00
mmgljmpk-1,Cluster 7,0,32.41
mnhfefpe-1,Cluster 5,0,22.49
mnhfjapo-1,Cluster 2,0,76.88
mnhgmlmj-1,Cluster 2,0,11.10
mnhgiheh-1,Cluster 7,0,70.64
mnhhaanb-1,Cluster 7,0,23.60
mnhgmkdn-1,Cluster 7,0,52.79
mnhgapal-1,Cluster 7,0,7.42
mnheogbn-1,Cluster 9,0,8.66
mnhenojk-1,Cluster 7,0,20.38
mnhdgfda-1,Cluster 7,0,33.48
mnhdldca-1,Cluster 7,0,40.61
mngkehoh-1,Cluster 7,0,39.45
mmiigjci-1,Cluster 2,0,14.28
mmgodfmk-1,Cluster 7,0,36.62
mngeihpn-1,Cluster 2,0,19.62
mngclpkd-1,Cluster 12,0,17.50
mngdadkl-1,Cluster 7,0,64.44
mngfgbdb-1,Cluster 7,0,38.03
mmiipopf-1,Cluster 7,0,32.42
mmiimhka-1,Cluster 14,0,17.21
mmiiceea-1,Cluster 2,0,32.35
mmiipopo-1,Cluster 6,0,9.89
mngdcbak-1,Cluster 2,0,5.31
mmiibalf-1,Cluster 5,0,25.49
mmiipbpg-1,Cluster 2,0,16.58
mmiihmle-1,Cluster 1,0,30.46
mngiippo-1,Cluster 2,0,20.87
mnghmokj-1,Cluster 21,0,5.55
mngecped-1,Cluster 5,0,28.77
mngclepf-1,Cluster 7,0,25.82
mngdpbee-1,Unassigned,0,3.93
mmgobdde-1,Cluster 7,0,66.37
mngcbmfo-1,Cluster 12,0,22.83
mngekadi-1,Cluster 7,0,23.70
mngcfkfc-1,Cluster 5,0,36.33
mngcgapd-1,Cluster 7,0,8.64
mngcgodd-1,Cluster 7,0,18.71
mngeeioc-1,Cluster 2,0,39.58
mnggbehk-1,Cluster 7,0,47.66
mmikdlhg-1,Cluster 2,0,27.26
mmijmfdb-1,Cluster 13,0,18.54
mngdhbaa-1,Cluster 10,0,9.04
mmijjieh-1,Cluster 14,0,27.79
mmiiammf-1,Cluster 7,0,4.68
mngdiieo-1,Cluster 7,0,36.04
mmikihca-1,Cluster 9,0,12.53
mmijnnoj-1,Cluster 1,0,17.80
mngdkaeo-1,Cluster 5,0,10.04
